,nsf_proposal_links_v1,title,synopsis
330,https://www.nsf.gov/pubs/2018/nsf18537/nsf18537.htm,Computer Science for All,"This program aims to provide all U.S. students the opportunity to participate in computer science (CS) and computational thinking (CT) education in their schools at the preK-12 levels. With this solicitation, the National Science Foundation (NSF) focuses on researcher-practitioner partnerships (RPPs) that foster the research and development needed to bring CS and CT to all schools. Specifically, this solicitation aims to provide high school teachers with the preparation, professional development (PD) and ongoing support that they need to teach rigorous computer science courses; preK-8 teachers with the instructional materials and preparation they need to integrate CS and CT into their teaching; and schools and districts the resources needed to define and evaluate multi-grade pathways in CS and CT."
331,https://www.nsf.gov/pubs/2020/nsf20539/nsf20539.htm,Computer Science for All,"This program aims to provide all U.S. students with the opportunity to participate in computer science (CS) and computational thinking (CT) education in their schools at the preK-12 levels. With this solicitation, the National Science Foundation (NSF) focuses on both research and researcher-practitioner partnerships (RPPs) that foster the research and development needed to bring CS and CT to all schools. Specifically, this solicitation aims to provide (1) high school teachers with the preparation, professional development (PD) and ongoing support they need to teach rigorous computer science courses; (2) preK-8 teachers with the instructional materials and preparation they need to integrate CS and CT into their teaching; and (3) schools and districts with the resources needed to define and evaluate multi-grade pathways in CS and CT."
332,https://www.nsf.gov/pubs/2007/nsf07543/nsf07543.htm,"Course, Curriculum, and Laboratory Improvement","The Course, Curriculum, and Laboratory Improvement (CCLI) program seeks to improve the quality of science, technology, engineering, and mathematics (STEM) education for all undergraduate students. The program supports efforts to create new learning materials and teaching strategies, develop faculty expertise, implement educational innovations, assess learning and evaluate innovations, and conduct research on STEM teaching and learning. The program supports three types of projects representing three different phases of development, ranging from small, exploratory investigations to large, comprehensive projects."
333,https://www.nsf.gov/pubs/2006/nsf06536/nsf06536.htm,"Course, Curriculum, and Laboratory Improvement (CCLI)","The Course, Curriculum, and Laboratory Improvement (CCLI) program seeks to improve the quality of science, technology, engineering, and mathematics (STEM) education for all undergraduate students. The program supports efforts to create new learning materials and teaching strategies, develop faculty expertise, implement educational innovations, assess learning and evaluate innovations, and conduct research on STEM teaching and learning. The program supports three types of projects representing three different phases of development, ranging from small, exploratory investigations to large, comprehensive projects."
334,https://www.nsf.gov/pubs/2010/nsf10613/nsf10613.htm,CHE-DMR-DMS Solar Energy Initiative,"The purpose of the CHE-DMR-DMS Solar Energy Initiative is to support interdisciplinary efforts by groups of researchers to address the scientific challenges of highly efficient harvesting, conversion, and storage of solar energy."
335,https://www.nsf.gov/pubs/2009/nsf09604/nsf09604.htm,CHE-DMR-DMS Solar Energy Initiative,"The purpose of the CHE-DMR-DMS Solar Energy Initiative is to support interdisciplinary efforts by groups of researchers to address the scientific challenges of highly efficient harvesting, conversion, and storage of solar energy.  Groups must include three or more co-Principal Investigators of whom one must be a researcher in chemistry, a second in materials, and a third in mathematical sciences  in areas supported by the Divisions of Chemistry, Materials Research, and Mathematical Sciences, respectively.  The intent is to encourage new collaborations in which the mathematical sciences are linked in a synergistic way with the chemical and materials sciences to develop novel, potentially transformative approaches in an area of much activity but largely incremental advances.  Successful proposals will offer potentially transformative projects, new concepts, and interdisciplinary education through research involvement based on the integrated expertise and synergy from the three disciplinary communities."
336,https://www.nsf.gov/pubs/2016/nsf16569/nsf16569.htm,Developing a National Research Infrastructure for Neuroscience,"Understanding the brain is one of the grand scientific challenges at the intersection of experimental, theoretical, and computational investigation in the life, physical, behavioral, and cognitive sciences. Rapid proliferation of advanced measurement instrumentation and techniques has allowed researchers to study the brain and behavior at ever finer physical and temporal scales and in broader social and environmental contexts. At the same time, achieving a comprehensive, transformational understanding of the brain in action and in context will require an increased emphasis on systematic, interdisciplinary collaboration and team science, and the increased use of theoretical frameworks, including evolutionary ones, to explore questions that span organizational levels, scales of analysis, and a wider range of species optimal for experimental exploration of brain function. To catalyze such understanding, NSF announced its intention to support the development of innovative, accessible, and shared capabilities and resources towards the establishment of a coherent national infrastructure for neuroscience research, as described in the Dear Colleague Letter NSF 16-047."
337,https://www.nsf.gov/pubs/2010/nsf10571/nsf10571.htm,Information and Intelligent Systems (IIS): Core Programs,"CISE’s Division of Information and Intelligent Systems (IIS) supports research and education projects that develop new knowledge in three core programs:The Human-Centered Computing program;The Information Integration and Informatics program; andThe Robust Intelligence program.IIS is also responsible for managing the review process for proposals in Computer Graphics and Visualization; these proposals may be submitted to any of the three core programs described above.Proposers are invited to submit proposals in three project classes, which are defined as follows:Small Projects - up to $500,000 total budget with durations up to three years;Medium Projects - $500,001 to $1,200,000 total budget with durations up to four years; andLarge Projects - $1,200,001 to $3,000,000 total budget with durations up to five years.A more complete description of the three project classes can be found in section II. Program Description of this document.CISE investments in Small, Medium and Large projects complement the directorate’s investments in the Expeditions in Computing program, https://www.nsf.gov/funding/pgm_summ.jsp?pims_id=503169&org=CISE, where projects are funded at levels of up to $10,000,000 total for durations up to 5 years."
338,https://www.nsf.gov/pubs/2009/nsf09557/nsf09557.htm,Information and Intelligent Systems (IIS): Core Programs,CISE’s Division of Information and Intelligent Systems (IIS) supports research and education projects that develop new knowledge in three core programs:
339,https://www.nsf.gov/pubs/2004/nsf04514/nsf04514.htm,Collaborative Research in Computational Neuroscience (CRCNS),"The most exciting and difficult challenge facing neuroscientists is to understand the functions of complex neurobiological systems. Computational neuroscience provides a theoretical foundation and set of technological approaches that may enhance our understanding of nervous system function by providing analytical and modeling tools that describe, traverse and integrate different levels of organization, spanning vast temporal and spatial scales and levels of abstraction. Computational approaches are needed in the study of neuroscience as the requirement for comprehensive analysis and interpretation of complex data sets becomes increasingly important. Collaborations among computer scientists, engineers, mathematicians, statisticians, theoreticians and experimental neuroscientists, are imperative to advance our understanding of the nervous system and mechanisms underlying brain disorders. Computational understanding of the nervous system may also have a significant impact on the theory and design of engineered systems."
340,https://www.nsf.gov/pubs/2008/nsf08524/nsf08524.htm,Networking Technology and Systems,"The Networking Technology and Systems (NeTS) program supports pioneering visions and transformative research agendas that explore the frontiers of networking, provide a better understanding of  the dynamics of large-scale networks, expand networking capabilities and use, and help pave the way for the next generation Internet."
341,https://www.nsf.gov/pubs/2013/nsf13574/nsf13574.htm,Networking Technology and Systems,"The Division of Computer and Network Systems (CNS) supports research and education activities that invent new computing and networking technologies and that explore new ways to make use of existing technologies. The Division seeks to develop a better understanding of the fundamental properties of computer and network systems and to create better abstractions and tools for designing, building, analyzing, and measuring future systems. The Networking Technology and Systems (NeTS) program supports transformative research on fundamental scientific and technological advances leading to the development of future-generation, high-performance networks and future Internet architectures."
342,https://www.nsf.gov/pubs/2019/nsf19536/nsf19536.htm,National Robotics Initiative 2.0: Ubiquitous Collaborative Robots (NRI-2.0) (nsf19536) | NSF - National Science Foundation,"The NRI-2.0 program builds upon the original National Robotics Initiative (NRI) program to support fundamental research in the United States that will accelerate the development and use of collaborative robots (co-robots) that work beside or cooperatively with people. The focus of the NRI-2.0 program is on ubiquity, which in this context means seamless integration of co-robots to assist humans in every aspect of life."
343,https://www.nsf.gov/pubs/2017/nsf17518/nsf17518.htm,National Robotics Initiative 2.0: Ubiquitous Collaborative Robots,The goal of the National Robotics Initiative (NRI) is to support fundamental research that will accelerate the development and use of robots in the United States that work beside or cooperatively with people. The original NRI program focused on innovative robotics research that emphasized the realization of collaborative robots (co-robots) working in symbiotic relationships with human partners.
344,https://www.nsf.gov/pubs/2020/nsf20522/nsf20522.htm,National Robotics Initiative 2.0: Ubiquitous Collaborative Robots,"The NRI-2.0 program builds upon the original National Robotics Initiative (NRI) program to support fundamental research in the United States that will accelerate the development and use of collaborative robots (co-robots). A co-robot is a robot whose main purpose is to work with people or other robots to accomplish a goal.  An ideal co-robot is an adaptable partner, not limited to a narrow set of specified interactions or functions, but able to significantly enhance team performance despite changes in its role, its teammates, or the team’s collective goals. The focus of the NRI-2.0 program is on ubiquity, which in this context means seamless integration of co-robots to assist humans in every aspect of life."
345,https://www.nsf.gov/pubs/2011/nsf11553/nsf11553.htm,National Robotics Initiative,"The goal of the National Robotics Initiative is to accelerate the development and use of robots in the United States that work beside, or cooperatively with, people. Innovative robotics research and applications emphasizing the realization of such co-robots acting in direct support of and in a symbiotic relationship with human partners is supported by multiple agencies of the federal government including the National Science Foundation (NSF), the National Aeronautics and Space Administration (NASA), the National Institutes of Health (NIH), and the U.S. Department of Agriculture (USDA). The purpose of this program is the development of this next generation of robotics, to advance the capability and usability of such systems and artifacts, and to encourage existing and new communities to focus on innovative application areas. It will address the entire life cycle from fundamental research and development to industry"
346,https://www.nsf.gov/pubs/2012/nsf12607/nsf12607.htm,National Robotics Initiative,"The goal of the National Robotics Initiative is to accelerate the development and use of robots in the United States that work beside, or cooperatively with, people. Innovative robotics research and applications emphasizing the realization of such co-robots acting in direct support of and in a symbiotic relationship with human partners is supported by multiple agencies of the federal government including the National Science Foundation (NSF), the National Aeronautics and Space Administration (NASA), the National Institutes of Health (NIH), and the U.S. Department of Agriculture (USDA). The purpose of this program is the development of this next generation of robotics, to advance the capability and usability of such systems and artifacts, and to encourage existing and new communities to focus on innovative application areas. It will address the entire life cycle from fundamental research and development to manufacturing and deployment."
347,https://www.nsf.gov/pubs/2015/nsf15505/nsf15505.htm,National Robotics Initiative,"The goal of the National Robotics Initiative is to accelerate the development and use of robots in the United States that work beside or cooperatively with people. Innovative robotics research and applications emphasizing the realization of such co-robots working in symbiotic relationships with human partners is supported by multiple agencies of the federal government including the National Science Foundation (NSF), the National Aeronautics and Space Administration (NASA), the National Institutes of Health (NIH), the U.S. Department of Agriculture (USDA), and the U.S. Department of"
348,https://www.nsf.gov/pubs/2006/nsf06572/nsf06572.htm,"Information and Intelligent Systems: Advancing Human-Centered Computing, Information Integration and Informatics, and Robust Intelligence",NSF’s Division of Information and Intelligent Systems intends to fund science and engineering research and education projects that develop new knowledge in the following three core technical areas:
349,https://www.nsf.gov/pubs/2016/nsf16517/nsf16517.htm,National Robotics Initiative,"The goal of the National Robotics Initiative is to accelerate the development and use of robots in the United States that work beside or cooperatively with people. Innovative robotics research and applications emphasizing the realization of such co-robots working in symbiotic relationships with human partners is supported by multiple agencies of the federal government including the National Science Foundation (NSF), the National Aeronautics and Space Administration (NASA), the National Institutes of Health (NIH), the U.S. Department of Agriculture (USDA), the U.S. Department of Energy (DOE), and the U.S. Department of Defense (DOD). The purpose of this program is to support the development of this next generation of robotics, to advance the capability and usability of such systems and artifacts, and to encourage existing and new communities to focus on innovative application areas. It will address the entire lifecycle from fundamental research and development to manufacturing and deployment. Questions concerning a particular project's focus, direction and relevance to a participating funding organization should be addressed to that agency’s point of contact listed in section VIII of this solicitation."
350,https://www.nsf.gov/pubs/2003/nsf03573/nsf03573.htm,NSF Funding Opportunity Document: Science of Learning Centers,"The Science of Learning Centers program (SLC) offers awards for large-scale, long-term Centers that will extend the frontiers of knowledge on learning and create the intellectual, organizational, and physical infrastructure needed for the long-term advancement of learning research.Centers will be built around a unifying research focus and will incorporate a diverse, multidisciplinary environment involving appropriate partnerships with academia, industry, all levels of education, and other public and private entities.Catalyst awards will also be made during the initial years of the program. Catalyst awards are designed to enable partnership-building and research activities leading to the creation of new Centers.NSF plans to convene one or more workshops during the Spring of 2003 to educate potential applicants and to answer questions about the SLC Program. Details will be posted on the NSF website (http://www.nsf.gov/slc/) as they are known."
351,https://www.nsf.gov/pubs/2005/nsf05509/nsf05509.htm,Science of Learning Centers (SLC),"The Science of Learning Centers program (SLC) offers awards for large-scale, long-term Centers that will extend the frontiers of knowledge on learning of all types and create the intellectual, organizational, and physical infrastructure needed for the long-term advancement of learning research."
352,https://www.nsf.gov/pubs/2012/nsf12597/nsf12597.htm,Innovative Technology Experiences for Students and Teachers,"ITEST supports the research and development of innovative models for engaging K-12 students in authentic experiences that build their capacity to participate in the science, technology, engineering, and mathematics (STEM) and information and communications technology (ICT) workforce of the future."
353,https://www.nsf.gov/pubs/2005/nsf05561/nsf05561.htm,Advanced Learning Technologies (ALT),"Through the Advanced Learning Technologies (ALT) program, the CISE"
354,https://www.nsf.gov/pubs/2006/nsf06535/nsf06535.htm,Advanced Learning Technologies,"Through the Advanced Learning Technologies (ALT) program, the CISE and EHR Directorates of NSF support research that (1) enables radical improvements in learning through innovative computer and information technologies, and (2) advances research in computer science, information technology, learning, and cognitive science through the unique challenges posed by learning environments and learning technology platforms. Integrative research approaches that build across disciplines and establish tight linkages among theory, experiment, and design are strongly encouraged. Technology goals may include systems for tutoring or assessment, modeling and sensing of cognitive or emotional states, context awareness, natural language interfaces, collaboration, knowledge management, and non-traditional goals that redefine the roles of technology in learning. Educational foci for ALT projects must include an area of science, technology, engineering, or mathematics (STEM), or general cross-cutting skills directly relevant to STEM."
355,https://www.nsf.gov/pubs/2020/nsf20586/nsf20586.htm,Re-entry to Active Research Program,"The Division of Chemical, Bioengineering, Environmental, and Transport Systems (CBET) and the Division of Chemistry (CHE) are conducting a Re-entry to Active Research (RARE) program to reengage, retrain, and broaden participation within the academic workforce. The primary objective of the RARE program is to catalyze the advancement along the academic tenure-track of highly meritorious individuals who are returning from a hiatus from active research. By providing re-entry points to active academic research, the RARE program will reinvest in the nation’s most highly trained scientists and engineers, while broadening participation and increasing diversity of experience. A RARE research proposal must describe potentially transformative research that falls within the scope of participating CBET or CHE programs."
356,https://www.nsf.gov/pubs/2011/nsf11552/nsf11552.htm,Centers for Chemical Innovation (CCI) (nsf11552),"The Centers for Chemical Innovation (CCI) Program supports research centers focused on major, long-term fundamental chemical research challenges. CCIs that address these challenges will produce transformative research, lead to innovation, and attract broad scientific and public interest. CCIs are agile structures that can respond rapidly to emerging opportunities and make full use of cyberinfrastructure to enhance collaborations. CCIs may partner with researchers from industry, government laboratories and international organizations. CCIs integrate research, innovation, education, and public outreach and include a plan to broaden participation of underrepresented groups. The CCI program is a two-phase program. Both phases are described in this solicitation. Phase I CCIs receive significant resources to develop the science and integrative elements of a CCI before requesting Phase II funding. Phase I proposals funded in FY 2012 will seek Phase II funding in FY 2015. Only organizations receiving Phase I awards in FY2009 are eligible to request Phase II funding in FY 2012.For the FY 2012 Phase I competition, only projects addressing the theme of sustainable chemistry will be considered. The preliminary proposal and proposal must address how the topic addresses sustainable chemistry. Areas of focus include but are not limited to 1. Developing clean, safe, and economical alternatives to traditional chemical products and practices.2. Exploring alternatives to petroleum as a source of feedstock chemicals, including biorenewables. 3. Exploring earth-abundant, inexpensive and benign alternatives to rare, expensive and toxic chemicals. Examples include indium, germanium, rare earth elements and platinum catalysts.4. Developing efficient recognition/sequestration and recycling of key elements essential for sustainability, for example phosphorus and rare earth elements.Projects involving alternative energy, climate change and other aspects of sustainability are best supported by the SEES solicitations and will not be considered in CCI in FY2012."
357,https://www.nsf.gov/pubs/2006/nsf06562/nsf06562.htm,EarthScope,"EarthScope is an Earth science program to explore the 4-dimensional structure of the North American continent. The EarthScope Program provides a framework for broad, integrated studies across the Earth sciences, including research on fault properties and the earthquake process, strain transfer, magmatic and hydrous fluids in the crust and mantle, plate boundary processes, large-scale continental deformation, continental structure and evolution, and composition and structure of the deep-Earth. In addition, EarthScope offers a centralized forum for Earth science education at all levels and an excellent opportunity to develop cyberinfrastructure to integrate, distribute, and analyze diverse data sets."
358,https://www.nsf.gov/pubs/2011/nsf11535/nsf11535.htm,EarthScope,"EarthScope is an Earth science program to explore the 4-dimensional structure of the North American continent. The EarthScope Program provides a framework for broad, integrated studies across the Earth sciences, including research on fault properties and the earthquake process, strain transfer, magmatic and hydrous fluids in the crust and mantle, plate boundary processes, large-scale continental deformation, continental structure and evolution, and composition and structure of the deep Earth. In addition, EarthScope offers a centralized forum for Earth science education at all levels and an excellent opportunity to develop cyberinfrastructure to integrate, distribute, and analyze diverse data sets."
359,https://www.nsf.gov/pubs/2018/nsf18596/nsf18596.htm,Formal Methods in the Field,"The Formal Methods in the Field (FMitF) program aims to bring together researchers in formal methods with researchers in other areas of computer and information science and engineering to jointly develop rigorous and reproducible methodologies for designing and implementing correct-by-construction systems and applications with provable guarantees. FMitF encourages close collaboration between two groups of researchers. The first group consists of researchers in the area of formal methods, which, for the purposes of this solicitation, is broadly defined as principled approaches based on mathematics and logic, including modeling, specification, design, program analysis, verification, synthesis, and programming language-based approaches. The second group consists of researchers in the “field,” which, for the purposes of this solicitation, is defined as a subset of areas within computer and information science and engineering that currently do not benefit from having established communities already developing and applying formal methods in their research. This solicitation limits the field to the following areas that stand to directly benefit from a grounding in formal methods: computer networks, cyber-human systems, distributed /operating systems, hybrid/dynamical systems, and machine learning. Other field(s) may emerge as priority areas for the program in future years, subject to the availability of funds."
360,https://www.nsf.gov/pubs/2018/nsf18536/nsf18536.htm,Formal Methods in the Field,"The Formal Methods in the Field (FMitF) program aims to bring together researchers in formal methods with researchers in other areas of computer and information science and engineering to jointly develop rigorous and reproducible methodologies for designing and implementing correct-by-construction systems and applications with provable guarantees. FMitF encourages close collaboration between two groups of researchers. The first group consists of researchers in the area of formal methods, which, for the purposes of this solicitation, is broadly defined as principled approaches based on mathematics and logic, including modeling, specification, design, program analysis, verification, synthesis, and programming language-based approaches. The second group consists of researchers in the “field,” which, for the purposes of this solicitation, is defined as a subset of areas within computer and information science and engineering that currently do not benefit from having established communities already developing and applying formal methods in their research. Initially the program will limit the field to these four areas that stand to directly benefit from a grounding in formal methods: computer networks, cyber-human systems, machine learning, and operating/distributed systems. However other field(s) may emerge as priority areas for the program in future years, subject to the availability of funds."
361,https://www.nsf.gov/pubs/2006/nsf06602/nsf06602.htm,East Asia and Pacific Summer Institutes for U.S. Graduate Students,"The East Asia and Pacific Summer Institutes provide U.S. graduate students in science and engineering:  1) first-hand research experience in Australia, China, Japan, Korea, New Zealand or Taiwan; 2) an introduction to the science and science policy infrastructure of the respective location; and 3) orientation to the society, culture and language. The primary goals of EAPSI are to introduce students to East Asia and Pacific science and engineering in the context of a research laboratory, and to initiate personal relationships that will better enable them to collaborate with foreign counterparts in the future. The institutes last approximately eight weeks from June to August. The National Institutes of Health (NIH) co-sponsor the Summer Institute in Japan."
362,https://www.nsf.gov/pubs/2010/nsf10591/nsf10591.htm,East Asia and Pacific Summer Institutes for U.S. Graduate Students,The East Asia and Pacific Summer Institutes (EAPSI) provide U.S. graduate students in science and engineering:
363,https://www.nsf.gov/pubs/2003/nsf03608/nsf03608.htm,East Asia and Pacific Summer Institutes for U.S. Graduate Students,The East Asia and Pacific Summer Institutes (EAPSI) provide
364,https://www.nsf.gov/pubs/2015/nsf15539/nsf15539.htm,Professional Formation of Engineers,"The NSF Engineering (ENG) Directorate has launched a multi-year initiative, the Professional Formation of Engineers, to create and support an innovative and inclusive engineering profession for the 21st Century. Professional Formation of Engineers (PFE) refers to the formal and informal processes and value systems by which people become engineers. It also includes the ethical responsibility of practicing engineers to sustain and grow the profession. The engineering profession must be responsive to national priorities, grand challenges, and dynamic workforce needs; it must be equally open and accessible to all."
365,https://www.nsf.gov/pubs/2014/nsf14602/nsf14602.htm,IUSE / Professional Formation of Engineers:,"The NSF Engineering (ENG) Directorate is launching a multi-year initiative, the Professional Formation of Engineers, to create and support an innovative and inclusive engineering profession for the 21st Century. Professional Formation of Engineers (PFE) refers to the formal and informal processes and value systems by which people become engineers. It also includes the ethical responsibility of practicing engineers to sustain and grow the profession. The engineering profession must be responsive to national priorities, grand challenges, and dynamic workforce needs; it must be equally open and accessible to all."
366,https://www.nsf.gov/pubs/2003/nsf03561/nsf03561.htm,Bridges for Engineering Education,The Bridges for Engineering Education (BEE) Planning Grants solicitation
367,https://www.nsf.gov/pubs/2011/nsf11576/nsf11576.htm,Broadening Participation Research Initiation Grants in Engineering 2012,A new solicitation for the BRIGE program is in preparation for a Fiscal Year 13 competition.
368,https://www.nsf.gov/pubs/2003/nsf03562/nsf03562.htm,NSF Funding Opportunity Document: Grants for the Department-Level Reform of Undergraduate Engineering Education,"The Grants for the Department-Level Reform of Undergraduate Engineering Education solicitation provides an opportunity for institutions to compete for planning and implementation grants to assist departmental and larger units in:Developing comprehensive plans to reformulate, streamline and update engineering and engineering technology degree programs,                Developing new curricula for emerging engineering disciplines, and                Meeting the emerging workforce and educational needs of U.S. industry. This solicitation is a collaborative effort between the Directorate for Engineering (ENG) and the Directorate for Education and Human Resources (EHR)."
369,https://www.nsf.gov/pubs/2019/nsf19614/nsf19614.htm,IUSE / Professional Formation of Engineers:,"Revolutionizing Engineering Departments (hereinafter referred to as RED) is designed to build upon previous efforts in engineering education research. Specifically, previous and ongoing evaluations of the NSF Engineering Education and Centers Division program and its predecessors, as well as those related programs in the Directorate of Education and Human Resources, have shown that prior investments have significantly improved the first year of engineering students’ experiences, incorporating engineering material, active learning approaches, design instruction, and a broad introduction to professional skills and a sense of professional practice – giving students an idea of what it means to become an engineer. Similarly, the senior year has seen notable change through capstone design experiences, which ask students to synthesize the technical knowledge, skills, and abilities they have gained with professional capacities, using reflective judgment to make decisions and communicate these effectively. However, this ideal of the senior year has not yet been fully realized, because many of the competencies required in capstone design, or required of professional engineers, are only partially introduced in the first year and not carried forward with significant emphasis through the sophomore and junior years."
370,https://www.nsf.gov/pubs/2013/nsf13543/nsf13543.htm,Smart and Connected Health,"The goal of the Smart and Connected Health (SCH) Program is to accelerate the development and use of innovative approaches that would support the much needed transformation of healthcare from reactive and hospital-centered to preventive, proactive, evidence-based, person-centered and focused on well-being rather than disease. Approaches that partner technology-based solutions with biobehavioral health research are supported by multiple agencies of the federal government including the National Science Foundation (NSF) and the National Institutes of Health (NIH). The purpose of this program is to develop next generation healthcare solutions and encourage existing and new research communities to focus on breakthrough ideas in a variety of areas of value to health, such as sensor technology, networking, information and machine learning technology, decision support systems, modeling of behavioral and cognitive processes, as well as system and process modeling. Effective solutions must satisfy a multitude of constraints arising from clinical/medical needs, social interactions, cognitive limitations, barriers to behavioral change, heterogeneity of data, semantic mismatch and limitations of current cyberphysical systems. Such solutions demand multidisciplinary teams ready to address technical, behavioral and clinical issues ranging from fundamental science to clinical practice."
371,https://www.nsf.gov/pubs/2016/nsf16591/nsf16591.htm,Partnerships for Innovation: Building Innovation Capacity,"The Partnerships for Innovation: Building Innovation Capacity (PFI:BIC) program supports academe-industry partnerships which are led by an interdisciplinary academic research team collaborating with a least one industry partner. In this program, there is a heavy emphasis on the quality, composition, and participation of the partners, including their appropriate contributions. These partnerships focus on the integration of technologies into a specified human-centered service system with the potential to achieve transformational benefits, satisfying a real need by making an existing service system smart(er) or by spurring the creation of an entirely new smart service system. The selected service system should function as a test bed."
372,https://www.nsf.gov/pubs/2013/nsf13587/nsf13587.htm,Partnerships for Innovation: Building Innovation Capacity,"The Partnerships for Innovation: Building Innovation Capacity (PFI:BIC) program supports academe-industry partnerships, which are led by an interdisciplinary academic research team with a least one industry partner, to collaborate in building technological and human innovation capacity [4]. This innovation capacity is intended to endure beyond the initial award. Partnerships that build the capacity to innovate are expected to be effective at innovating and able to continue to innovate. They are highly intentional about creating an environment that fosters innovation. These partnerships not only develop new technology but also foster the development of human capital that embraces a culture of change, nurtures the generation of new ideas, and considers feedback an integral part of the innovation processes. Partnership members are diverse, representing a spectrum of backgrounds, perspectives, and skills. Partnership activities that drive sustained innovation include the targeted allocation of resources such as capital, time, facilities; and sharing of knowledge in a cross-organizational and interdisciplinary context."
373,https://www.nsf.gov/pubs/2015/nsf15610/nsf15610.htm,Partnerships for Innovation: Building Innovation Capacity,"The Partnerships for Innovation: Building Innovation Capacity (PFI:BIC) program supports academe-industry partnerships which are led by an interdisciplinary academic research team collaborating with a least one industry partner. In this program, there is a heavy emphasis on the quality, composition, and participation of the partners, including the appropriate contributions for each role. These partnerships focus on the integration of technologies into a specified human-centered service system with the potential to achieve transformational change, satisfying a real need by making an existing service system smart(er) or by spurring the creation of an entirely new smart service system. The selected service system should function as a test bed."
374,https://www.nsf.gov/pubs/2018/nsf18598/nsf18598.htm,Big Data Regional Innovation Hubs,"NSF's Directorate for Computer and Information Science and Engineering (CISE) initiated the National Network of Big Data Regional Innovation Hubs (BD Hubs) program in FY 2015 (NSF 15-562). Four Big Data Hubs (BD Hubs)—Midwest, Northeast, South, and West—were established, one in each of the four Census Regions of the United States [1]. The BD Hubs provide the ability to engage local or regional stakeholders, e.g., city, county, and state governments, local industry and non-profits, and regional academic institutions, in big data research, and permit a focus on regional issues. These collaborative activities and partnerships play a critical role in building and sustaining a successful national big data innovation ecosystem."
375,https://www.nsf.gov/pubs/2018/nsf18557/nsf18557.htm,Smart and Autonomous Systems,"The Smart and Autonomous Systems (S&AS) program focuses on Intelligent Physical Systems (IPS) that are capable of robust, long-term autonomy requiring minimal or no human operator intervention in the face of uncertain, unanticipated, and dynamically changing situations. IPS are systems that combine perception, cognition, communication, and actuation to operate in the physical world. Examples include, but are not limited to, robotic platforms, self-driving vehicles, underwater exploration vehicles, and smart grids."
376,https://www.nsf.gov/pubs/2003/nsf03565/nsf03565.htm,Cooperative Activities in Materials Research between the National Science Foundation and the European Commission,This program supports collaborative materials research between U.S.
377,https://www.nsf.gov/pubs/2003/nsf03043/nsf03043.htm,Nanoscale Science and Engineering (NSE) (nsf03043),The National Science Foundation (NSF) announces a
378,https://www.nsf.gov/pubs/2019/nsf19553/nsf19553.htm,Cyber-Physical Systems,"Cyber-physical systems (CPS) are engineered systems that are built from, and depend upon, the seamless integration of computation and physical components. Advances in CPS will enable capability, adaptability, scalability, resiliency, safety, security, and usability that will expand the horizons of these critical systems. CPS technologies are transforming the way people interact with engineered systems, just as the Internet has transformed the way people interact with information. New, smart CPS drive innovation and competition in a range of application domains including agriculture, aeronautics, building design, civil infrastructure, energy, environmental quality, healthcare and personalized medicine, manufacturing, and transportation. Moreover, the integration of artificial intelligence with CPS creates new research opportunities with major societal implications."
379,https://www.nsf.gov/pubs/2018/nsf18538/nsf18538.htm,Cyber-Physical Systems (CPS) (nsf18538) | NSF - National Science Foundation,"Cyber-physical systems (CPS) are engineered systems that are built from, and depend upon, the seamless integration of computation and physical components. Advances in CPS will enable capability, adaptability, scalability, resiliency, safety, security, and usability that will expand the horizons of these critical systems. CPS technologies are transforming the way people interact with engineered systems, just as the Internet has transformed the way people interact with information. New, smart CPS drive innovation and competition in a range of application domains including agriculture, aeronautics, building design, civil infrastructure, energy, environmental quality, healthcare and personalized medicine, manufacturing, and transportation. Moreover, the integration of artificial intelligence with CPS creates new research opportunities with major societal implications."
380,https://www.nsf.gov/pubs/2020/nsf20563/nsf20563.htm,Cyber-Physical Systems,"Cyber-physical systems (CPS) are engineered systems that are built from, and depend upon, the seamless integration of computation and physical components. Advances in CPS will enable capability, adaptability, scalability, resiliency, safety, security, and usability that will expand the horizons of these critical systems. CPS technologies are transforming the way people interact with engineered systems, just as the Internet has transformed the way people interact with information. New, smart CPS drive innovation and competition in a range of application domains including agriculture, aeronautics, building design, civil infrastructure, energy, environmental quality, healthcare and personalized medicine, manufacturing, and transportation. CPS are becoming data-rich enabling new and higher degrees of automation and autonomy. Traditional ideas in CPS research are being challenged by new concepts emerging from artificial intelligence and machine learning. The integration of artificial intelligence with CPS especially for real-time operation creates new research opportunities with major societal implications."
381,https://www.nsf.gov/pubs/2010/nsf10567/nsf10567.htm,Advances in Biological Informatics,The Advances in Biological Informatics (ABI) program seeks to encourage new approaches to the analysis and dissemination of biological knowledge for the benefit of both the scientific community and the broader public. The ABI program is especially interested in the development of
